title,company,location,url,date
"AI Workforce Consultant
AI Workforce Consultant with verification",KLA,"Migdal HaEmeq, North District, Israel (On-site)",https://www.linkedin.com/jobs/view/4383007203/?eBP=CwEAAAGdw8YknD9xKnMPzSO4DH0pFLD3BnsmHGQXNnMkoMWPqEbGK6ny-_PYNjOVDbfwekaZ4XojHNqFfSQ5UaMiU037UUGRnwSCeqXbBL7FI6c3u7Ibbh3vbP97N91zeEf4AMt9xsGl_y-S_WuIb2begzlMJ_xh_5wZ9NgYGQvx7_bKTYF866pJdK01cL9PrAJUg5HPneVrwiL_Tw-rMTbJtaoRCFTmL_tyPzLEpxq3D0OUAxN1eh-a2_FvBh-tK6_ABg4Q7fVq5SVBE8xF49hggb_7-MvjPb-h1nhcahux3ier5YOZc6EereQX1P4R_Deial4mW1Aiyz2eTPP923QwOAQXT2ODkMWwEvlGskT8PePEJYtroRyFbhpTcPeI8V_ZXEhlmZeY6JrXMIfJ8vfwrHBWm1r5L3BecVbFvVTzlnYLI6Zo2nXASEGjSN60NRZQuKPtJFFYln9E7wXjoVIIAjtO4M4Wku2HLibHV5fX0g&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=JhD%2BDx2SmmRRcTSiHiOjvg%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Product Growth Manager
Product Growth Manager with verification",Silverfort,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4405327572/?eBP=CwEAAAGdw8YknKj2tCO_a_WuvmnApzvD9d_ZzaA1q6hSFHXOC4GfIMHkJNOfuZPJNoSvtAnuWJC22-GCm5o0XVHgmchRP4BYY_6qafDWLZznZ9YPM_GPVU4JR9QCiGl3dwYcNI9eRWOJMAdWValhtUoAN6bWL3nP_OZIMmSIU0fPxe4bDA1yhHHXd0PkBcxi0GWmM4Nnk2ZAAdGlJszwj28fFB0Hfri1uA_ak7ySBU8Pqdn4ctdRQN2U-WgZq18DAoWwKrQ-tAhGGzq5V92PMHlleDB1Q067EKK2O8JuOvXoBI24B9GsLuoVe4OE89qPBLJoWD55Vzqh8qUAvKKvpp-3oPofivWfhyWSkqK14lcJVTKhJjdzyOJgmz0CmhFWxhZXCPDhLN7GPUfKnLy-9TRYXCA4-tYu1VSMSy9HfQJsva4i_VjFCh6QQGfkYcA8DOjJEvVu0TjK3YWXVdV3D5uJ1E-_blYbLLRHHr23EHrEZg&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=Tc9eBx9TLwUjC7KJ9Cl0Xw%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Office Manager (Front Desk & Admin)
Office Manager (Front Desk & Admin) with verification",Nexxen,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4395391605/?eBP=CwEAAAGdw8YknBNMLdhJiaMDRvjU-LNYjTVWdDaTCGDJyaG8ni6ReCSfqYs-6hJYMe6Yuceq7SyheJWrJvPT5ThklTFw86K3UZwVsRW0Nfddcr1uVCwubVtqpwwZCCxPufKpE99ZZ38Iy9U-At9XPkJfBsV5GUQIUQ26K9SuT_mj6oeJNIrxGJhepsBkW-lAZ-Z1_vDuWAi_sZcvY-KPxbDbaCd6zGrEHxmuBX0UJPWGR48IHE9AW2OWdc5NDeXaxXqYBVUisFdyZ65mNvAWdretAcReHFEbiE1xxZOOqYfZOga3_UzhCT_RQwoZtaYJsRCahHd20Y1eakOXGhUzJyhsAolesgclNcYGaBOWK52dPnaTq5UVQsI2WoQJNkS4xoN3JfghL31-nCQVkBI_GEB38agKddcQ6exeGhP-0Ih4vk6pwff7lldWwnsDjI9ccDDeQy6bSTOx8AnbDRn42mar0tnpjR_EhbbKBObPlqrUwg&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=hM0mmcr4JbXsMxG13GLX8w%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Media Partnerships Operations Lead
Media Partnerships Operations Lead",Lemonade,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4406194033/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=gIAemFRX315n6ms%2FLeb3yg%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Language Specialist
Language Specialist",DataAnnotation,Israel (Remote),https://www.linkedin.com/jobs/view/4406698138/?eBP=CwEAAAGdw8YknCXM4al5-I7Q24kE5jxQq4GHlcBJpMDzmxfIbCrylaSMMR08cdl0JgTPa1qAUVVeYSt1vNawlLU9OeSi4yh3eIbhDuqHzdJ3iMbjo02M77aIwC1j4wwwPNhXyPCGfIfc34pohVLSWwgC6WI7spVW9J2oXDO_aXTtEc2J7Io5FeE2GbVPFz_yu1vETQmLQA4bTWtdZhZaaWS14URQBQdd6YRG1XoH2fc4-82gmaXqSez9cFVgtQ9eXUQqWZD3gv0Qr41ZrFc8d4ZMQuYdDBNSzj8OzXAv8mdWBFWW79DFAerkPEotOHxYM1CgTTZQd-kQkpmXCuhM9ftw-QsJik3gbgOsp7ZqL3Udn-VNAYL_-C25JFRLlkzzwy6yqZNcwG0F5_YFkygfFi5txu4iYB3LtLvJ2kwwrNwo5im4Z9KRRFlsxbhLSpboYlK4uhsStAw2wFYz3lZNNgb4CR66JZX9SSILaPmSe7c&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=1rO596NVeSPje4e1BDLQNQ%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Senior Product Manager (Singapore based)
Senior Product Manager (Singapore based) with verification",Agoda,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4396585474/?eBP=CwEAAAGdw8YknFjqWko4zkRdSDOi_VFE0PQa43FSLBxyhJsCQny87DCc_zUr_iYpXMenbAaFberOc1Ry0Pw6Or2yNlnMXxgzJZ_gvJQcU1QuGQQPLNMlkXckdAM_dlHwhtut_pB36BtuiH59Vl4xwt6FKOVXpMyOaaFlZ7mbnQ8hT8JGJrkdsKnwouPy-F-9kCH-31ttrzeS8w4xAWciq0DfEDyAi10BRk1aVg0HEwt9pjiCywpeLtyhdhImfV7QxVISgkLU1DKDELMuc26tdbrna0xYf-tfkGbZhEDVKjqGdt2P1bGvrt5elObc19D6nVaYph9wpaVvMXbKuvCBMOadnksJs_CVbiSWJjF5L4B7R6rAiWeM2WQWqc_b2_3GR0cTMA1bNEWP_eu1zCyjQ8ptXkgS0aWBP55Y3ttTa7m5U4jqzp6Ys7SpRvbELUSau0sVf4mWi-58bhLRW8CUjoxovtfdoBwaRhuXVBvMxIA&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=KJsqqeLZoShAus%2FN5wlDdQ%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Research Analyst (AI / LLM | Data & Python)
Research Analyst (AI / LLM | Data & Python) with verification",Highbrow Technology Inc,EMEA (Remote),https://www.linkedin.com/jobs/view/4405749007/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=cEiOadoDJa%2FUCxMiRx5KEQ%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"People Analytics Analyst - Data Integrity
People Analytics Analyst - Data Integrity with verification",Deel,EMEA (Remote),https://www.linkedin.com/jobs/view/4393801666/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=dC%2FS0vXq75t35KV5wMRKbw%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"L&D Partner
L&D Partner with verification",HiBob,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4406170128/?eBP=CwEAAAGdw8YknLLy4fFxE1DHeUN_OPlSyT5rb0sNQ5UpguOzcMIprjhTRouLhNMPxPZfYAfTuzfxSnxA7xyFNC7XcaX1h72vXWW8HjrLem6-Lw_4bJiaE6bm3ksvoHnvkcFO1XnYAOdsB50YuERiSuueHdL84qxyHTi8sLffj7qLc7DR6xXGfA29Ex-VQYEP3DQ6tx1LdCTGnkvNNDCIjc37os4nGlMbqjrmnnVbHQ5gYZYDY785Ej1vHkNwHwYU4sgdmctxcLyPbt9Nq7cdm8RoVuR7mY3Ww2iNLhyy7wuXIJUo4xuDjZV5bjpDTMPlrb512WPywLFnK9K_xQdJ_9qKuR3cJzD8ckP7ASrLUKfnD5bgnyL758auqUZ18GRmrtShKaMoMXHrInH7A5UapTACeq3wXWHmi46D6UmCl9GjDsSAanbdkv3zuLsaCgIfb3iJtq-rCY1jGn_OnzU4Z4igT1qfjv7V32ut7kgatSY&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=%2FR3vi3l%2FwNYFJMGIsE3HiA%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Data & BI Specialist, Business Technology
Data & BI Specialist, Business Technology",Medison Pharma,Israel (On-site),https://www.linkedin.com/jobs/view/4406377887/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=ohgF2uv%2FxD7fpo67M%2FSl3w%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Product Manager, BROWSER (Signals & Infrastructure)
Product Manager, BROWSER (Signals & Infrastructure) with verification",Meta,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4403714875/?eBP=CwEAAAGdw8YknX-vzZT7Guri-P-9twYSzCCOLCga8QRCCDs8jnVJlf9Je40tKt_-d_bd5iC5ohcvV46lYOgBZt3-nbsTEHKheecppU4xZ6a1f3YwUZwYn5PJDY7i0gee7rhp7bIwbRJdrSijV19-Q3Gl-88rf0-d3H30lw9Dl3DGqapqp-ju-qfOcsOPm0qYG3xX0dQg_2lkd1h1uaTgzplYxnw8RPjJSD7Vv8F90gyAdyLhzFddfdTQegzs8szYPel6warPPx78zCe_Nb4la66yQO9hyKuTWM6FNsxP2-fRVh5bHA1LT9yarzXJcbC-lnCoybD6KjgPc_ETNxsCXltR-sretFz7K5iANwnef2Wk3JB3y-KvSh9yKHAMMM-Cb9-OL5K3u1B2F_QCSqpaU3PmijdVbkM8soTNdIXujQFek4UpS72fty_RwzbdCqaK5fnynURPhCEhAarAyx5m_pE0bNymPx9p-RK1kWwSHLMY0j21&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=QEm1CgGi%2F%2F9QBqvP5wqAEw%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Campaign Content Writer
Campaign Content Writer with verification",JFrog,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4384330080/?eBP=CwEAAAGdw8Yknb26y5fGvf4QoTVhVF3k8H_3-nyBJ7pAhKah637z2H1KF7ybTbsRP-5HcwdosFmnfFrFY5p-YxkhfS5HAZSqB3C0LQvhkSKnBRpxPR9AtE5Xp3ax9aoMgs-BE7PClCTi3IaWnlyfl4y6j2sEEFNUwzsevacRUwHRBlB5quTC5y4Q1f_qlcRMXKzqvAfobC1BEbOZSa__b9H4GjNISBlPTp6T4BJIOYr1tEba8QlETe64u-dxqkEumlmgupfDmf0RhnBbkmjC-o_dvMKYkpzHf80iN2lQ_2iuwew6XO-_tAYxR4xuclP93LUqFtuSA8OJaztSs0tOJUDmgyNtrMDVBpGo0-HNM8EMhOHjI2BiM43uksZnibIJ7qg5OiLrAdsvlkmN-cgvIpgYPvMJmRX9OoJ467-IDFPWsMTGosqmCcGzrcSZHydHAsWkg-fjPJSU54KgW0Z4atDrtrGYeD4B8Og-kqIoyL3Q1w&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=gZuPAFlMBmd1u3SN9H3%2FJg%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Partnerships Operations
Partnerships Operations",Sett,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",https://www.linkedin.com/jobs/view/4405335500/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=PKMf1Eq%2Fz0mk25vksnWazg%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Agent Team Lead
Agent Team Lead",Orchid Security,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",https://www.linkedin.com/jobs/view/4377390361/?eBP=CwEAAAGdw8Yknczmz8D52JuXtSQluHfJ6o-UAVqwotWvr3_p3Zbv_XpyavrtWSEJiWnJzWnLQeGXleS71uzHn5SuHpt91GJQwpaSwiXqIA03bNRt6_OBdWcnFsgEaBFUQVQJfcf-fxdQmLNIPzfCXLYUdvGvSb9HbvyCBHUh4A5Qxjk0Am1MCYoqqUM5Iu-jMGnu2Nh7q5Ic2iWjbl7KxBW6o7OEfhDMlA13DfkgMVkm63tmp1xkGro5bSS1jZA9F9o1CWBi1umRmMjAvTThpRP1-CT4WeZ_LQydFR9kat-2HYB69ruoHdmw28SQzmB5m6Rml0R_Uthd9ecRRflwRVt26d7qUX6rZ2396jftJYlSUaegQ86iWSjcE9cg7zHJPb-EWEWzMvl6cH7NkU3z0Z28GD__tEuuc-y-iw-c91EZH50jZwi5UgrAoCVPrlYmOZaVzbPRUaUscUwpW4tqeLeTOZcJtzgwpb65jDtn3dE&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=%2Fn9DzMRP7cWj7ElRbWW%2BWA%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Director of Product Data
Director of Product Data",Priority Software,"Rosh HaAyin, Center District, Israel (On-site)",https://www.linkedin.com/jobs/view/4405727452/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=WlEAlvjx9s1Fb84qCHI7CA%3D%3D&trackingId=erFmWtud4kycxSz4GwIt5w%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Writing and Editing Specialist (Remote)
Writing and Editing Specialist (Remote)",Quik Hire Staffing,Israel (Remote),https://www.linkedin.com/jobs/view/4406809854/?eBP=CwEAAAGdw8YvAxT8Afp8bBviys73e8HDVufqP7IWhf_LQ6f4LOiTm7xsGHik9FmOs0RDyDftQ4SX8RyicGoO-JCXf4RdtwUyw-jNU_IzLGRiRsoCNjOw10kp_Jil3--ymAwqJIHnxWEBtfTNUjszkFQkGLqLhFrfZWPHL6Aj-yNZktjsVH-1GmGQuFKt8IDN2hNCr4vtA_5Nij_MeINZjnjotr6UbIEXkbqQ7-C8izHAhHSMOQ5dTKdsiGOAmH_cwzf1heE0_qB6VfruV995xAs3vSZeyW8h6eP8FQZ2356HQdRONY_yDj0hLIP0iCxotEu2Dglyt1R7BcNS2oRcOq8ofB7zxLU5Hh2p0xJ1tyto6rMrZpFQoJgLJCgLjhJQO8x7f7uhJUrykAccG8amtVj_uSmd5-Ry8NML5Ao5glr6wSANGLKXvmbWpOK5mXVqrgAHK0cPcQ4_F3VHRKGqkVnUBG1bMj_xCbL0igZz11NqS-oF1WU&refId=%2FkO%2BJnBV1ja%2FbwbEftVBgA%3D%3D&trackingId=HqrxGe61pSDqCZPs56MgDg%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Historian (Research & Content) | Remote
Historian (Research & Content) | Remote",Crossing Hurdles,EMEA (Remote),https://www.linkedin.com/jobs/view/4405739469/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=%2FkO%2BJnBV1ja%2FbwbEftVBgA%3D%3D&trackingId=RP9F7WR478A4roOGfAzwKA%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
"Data Scientist (Remote)
Data Scientist (Remote)",Jobs Ai,EMEA (Remote),https://www.linkedin.com/jobs/view/4406173718/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=%2FkO%2BJnBV1ja%2FbwbEftVBgA%3D%3D&trackingId=Y3SpS4krPfojLq4LudXTMA%3D%3D&trk=flagship3_search_srp_jobs,04/25/2026
