title,company,location,date,deadline,url,department,workplace_type,staff_type,internal_external,description,requirements
"רכז/ת בכיר/ה לרכש חו""ל- מדור רכש יבוא (JB-1244)",אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-19,https://www.tau.ac.il/JB-1244/position/2025,אגף הכספים כלכלה ותקציבים,onsite,administrative,חיצוני,"ביצוע רכש חו""ל של טובין ושירותים בהתאם לצרכי האוניברסיטה, כולל:
טיפול שוטף במשלוחי ייבוא אוויריים וימיים לישראל.
פתיחת הזמנות במערכת ERP, כולל הזמנת טובין מאתרי אינטרנט ומעקב אחר ההזמנות.
הזמנת ציוד וחומרים למעבדות.
קיום קשר עם ספקים, לרבות ניהול מו""מ בהתאם לצורך, וקשר עם משלחים ועם עמילי המכס.
טיפול בחוזי התקשרות עם ספקים.
בדיקת חיובים וביצוע תשלומי מט""ח לחו""ל.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי. רצוי באחד מתחומים אלה: לוגיסטיקה או מדעי החיים.
תעודת פקיד רישוי מכס - יתרון.
ניסיון של 4 שנים לפחות בתפקיד רלוונטי, הכולל עבודה מול חברות לעמילות מכס, חברות שילוח בינלאומי ובלדרות.
ידע בחוקי הייבוא והייצוא (צווים, תקנות ונהלים).
ידע מוכח במכלול נושאי מט""ח ובשיטות תשלום בסחר בינלאומי, לרבות  פתיחת מכתבי אשראי בנקאיים לייבוא סחורות.
ידע בסחר אלקטרוני.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE .
הכרת הנהלים והתקנונים האוניברסטאיים ושליטה ב-ERP- יתרון.
ידיעת השפה העברית על בוריה ושליטה בשפה האנגלית ברמה טובה מאד, כולל יכולת הבעה ותכתובת בשפות אלו.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יוזמה, סדר ודיוק, כושר תכנון ויכולת ארגון, תיאום ומעקב.
יכולת ניהול משא ומתן.
יכולת התמודדות עם עומס משימות ועמידה בלוחות זמנים.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות עפ""י הצורך."
מתאם/ת מערכת מינהל תלמידים באגף רישום ומינהל תלמידים- משרה ארעית (JB-1255),אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/JB-1255/2025/position,אגף רישום ומנהל תלמידים,onsite,administrative,חיצוני,"בדיקת צורכי היחידות בנושאים הקשורים למינהל תלמידים ולהוראה,
לרבות סיוע בפתרון בעיות בתיאום עם אגף מחשוב וטכנולוגיות מידע.
הפקת נתונים ודוחות עבור מגוון גורמים בקמפוס ומחוצה לו.
הדרכת גורמים ביחידות הקמפוס במכלול הנושאים שבתחום מערכת מנהל תלמידים.
ייזום מהלכים לשיפור תהליכי עבודה בכל הקשור למערכת הממוחשבת.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי- רצוי. תעודת בגרות מלאה- חובה.
ניסיון בתפקיד אדמיניסטרטיבי עצמאי.
ניסיון בעבודה עם מערכת מינהל התלמידים האוניברסיטאית - עדיפות.
ניסיון בעבודה עם מערכות ממוחשבות. שליטה מלאה בתוכנות OFFICE, בדגש על שליטה ב- EXCEL ברמה גבוהה.
ידיעת השפה העברית על בוריה, לרבות יכולת ניסוח בכתב ובע""פ וידיעת השפה האנגלית ברמה טובה.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת הנחייה והדרכה.
יוזמה, כושר תיאום ויכולת ארגון ומעקב.
יכולת התמודדות עם עומס משימות ולחץ.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות עפ""י הצורך."
עובד/ת תיקייה (JB-1334),אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/JB-1334/position/2026,אגף משאבי אנוש,onsite,administrative,חיצוני,"עבודה בתיקיית אגף משאבי אנוש, כולל:
ריכוז ומיון מסמכים והפצתם לגורמים הרלוונטים.
סריקה ממוחשבת של מסמכים ותיקי עובדים.
חלוקת תיקים לסגל  עובדי האגף, עפ""י דרישה.
הזמנת תיקים מארכיון וחלוקה למשרדים.
ביצוע מטלות נוספות כפי שיוטלו על ידי מנהל תיקיית כח אדם וככל שיידרש.","תעודת בגרות מלאה לפחות, רצוי תואר אקדמי.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
ניסיון בעבודה בארכיון- יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
ניסיון ויכולת לעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE.
היכרות עם תוכנות לסריקת מסמכים- יתרון.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
דייקנות, יכולת ארגון ועמדת עבודה מסודרת.
נכונות ויכולת לעבודה פיזית קלה.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
ספרן/ית שירותים טכניים-רכש ספרים - ספריית משפטים (JB-1332),אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/JB-1332/2026/position,ספריית הפקולטה למשפטים,onsite,administrative,חיצוני,"ריכוז הטיפול ברכש ספרים וחומרי ספרייה נוספים.
עבודה מול ספקים בארץ ובחו""ל.
איתור הספרים והחומרים והשוואת עלויות רכישה.
טיפול שוטף בהזמנות רכש הספרים של הספרייה.
טיפול ברכש הספרים מתקציבי מחקר של החוקרים.
הזנת חשבוניות.
טיפול בהנגשת ספרים אלקטרוניים במערכות הספרייה.
הפקת דוחות מעקב.
עבודה מול סגל אקדמי ומול מדור כספים.
מיון וקטלוג מגוון חומרים בשפות העברית והלועזית.
השתתפות בפרויקטים של הספרייה.
ביצוע מטלות ספרניות נוספות על פי הצורך.","תואר אקדמי. רצוי בתחומי משפט ומדעי החברה.
הכשרה פורמלית בספרנות/מידענות (תואר אקדמי או תעודה בספרנות/מידענות ממוסד לימודים מוכר לספרנות).
תישקל מועמדותם של מועמדים לקראת לימודים אקדמיים/תעודה במידענות/ספרנות.
ניסיון בשימוש במאגרי מידע – יתרון.
ניסיון בעבודת רכש בספריות – יתרון.
ניסיון בעבודה מול ספקים בארץ ובחו""ל – יתרון.
היכרות עם מודול רכש ספרים במערכת ERP – יתרון.
ניסיון בעבודה עם מערכת פרימו והיכרות עם מערכת עלמא – יתרון.
ניסיון בעבודה עם מערכות ממוחשבות ויכולת עבודה עם משאבי מידע אלקטרוניים.
שליטה ביישומיOFFICE  לרבות שליטה ב – EXCEL – חובה. שליטה ב- RDA – יתרון.
שליטה בשפות עברית ואנגלית ברמה גבוהה.
יכולת לימוד של מערכות חדשות, פתיחות לחידושים והתעדכנות מקצועית עצמאית.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם ריבוי משימות ועומס.
כושר ארגון, תיאום, יוזמה ואחריות.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: התפקיד מחייב עבודה במשמרות, תורנויות בימי ו' ובשעות נוספות בהתאם לצורך."
מרכז/ת תחום אבחון לקויות למידה- הדקאנט להצלחת הסטודנטים והסטודנטיות (JB-1327),אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/JB-1327/2026/position,דקאנט הסטודנטים,onsite,administrative,חיצוני,"טיפול בפניות המגיעות למדור בנושא בקשה להתאמות.
אבחון סטודנטים.
פיתוח מקצועי של כלי האבחון.
הדרכת מאבחנות חדשות.
קשר עם המזכירות האקדמית והפקולטות בנושא התאמות לימודיות.
קשר עם מרכזי אבחון מקבילים ועם המרכז הארצי לבחינות והערכה.
מתן מענה בתחום לקויות למידה לתכניות חוץ השייכות לאוניברסיטה.
קידום נושא העלאת המודעות לתחום לקויות הלמידה בקמפוס.
תכנון והעברה של ימי עיון לצוות המינהלי והאקדמי.
עדכון ואיפיון הצרכים במערכת הממוחשבת ממת""א.
אחריות על הקשר עם מדריכות החוג ללקויות למידה באוניברסיטה.
ביצוע מטלות נוספות ככל שיידרש.","תואר שני בחינוך ללקויי למידה הכולל הסמכה לאבחון או תואר שני בחינוך ללקויי למידה בצירוף תעודת מאבחן לקויות למידה – חובה. תעודת הוראה – יתרון.
ניסיון באבחון מת""ל – חובה.
ניסיון של מספר שנים באבחון בוגרים – חובה.
ניסיון בתפקיד דומה במרפאות קשב, באקדמיה או במתי""א – חובה.
ניסיון בעבודה עם צוות רב מקצועי (פסיכולוגים, פסיכיאטרים, עו""סים, מרפאים בעיסוק) – חובה.
ניסיון בהדרכה – יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת הנחייה והדרכה.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת עבודה בסביבת מרובת ממשקים והתמודדות עם מצבים מורכבים.
יכולת התמודדות עם עומס משימות ועמידה בלוחות זמנים.
יוזמה ויכולת להנעת תהליכים.
כושר תיאום, תכנון וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
טכנאי/ת רנטגן- בית הספר לרפואת שיניים/הפקולטה למדעי הרפואה והבריאות (JB-1286),אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/JB-1286/2026/position,בית הספר לרפואת שיניים הפקולטה לרפואה,onsite,administrative,חיצוני,"ביצוע צילומי רנטגן דנטליים ופיתוחם.
מתן שירות למטופלים, סטודנטים, מתמחים וחברי סגל ביה""ס.
הדרכה מעשית של סטודנטים לרפואת שיניים.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי- רצוי. תעודת בגרות מלאה- חובה.
תעודת רנטגנאי מוסמך – חובה.
ניסיון בצילומי רנטגן דנטליים – יתרון.
ניסיון בעבודה בתחום הרנטגן – יתרון.
ניסיון בהדרכה – יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה גבוהה.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: העבודה במשמרות. נדרשת נכונות לביצוע שעות נוספות בהתאם לצורך."
רכז/ת מינהל בכיר/ה (JB-1323),אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/JB-1323/position/2026,"הספרייה למדעי החברה, לניהול ולחינוך ע""ש ברנדר-מוס",onsite,administrative,חיצוני,"אחריות מנהלית כוללת לתפעולה השוטף של מזכירות הספרייה וסיוע למנהלת הספרייה, כולל:
מתן שירותי אדמיניסטרציה למנהלת הספרייה, לרבות ריכוז חומר לישיבות והכנתו, תכתובת שוטפת, כתיבת פרוטוקולים, מעקב אחר ביצוע החלטות ויישומן.
טיפול שוטף במכלול הנושאים האדמיניסטרטיביים כולל ניהול יומנים ותיאום פעילויות מנהלים.
מתן שירות לסגל העובדים ולקהל לקוחות הספרייה.
טיפול שוטף בנושאי כוח אדם של עובדי הספרייה.
מעקב אחר תקציב הספרייה.
טיפול בהזמנות רכש, הזמנות עבודה ובהוראות תשלום.
סיוע בפרויקטים ואירועים מיוחדים, תערוכות, כנסים, ימי עיון והרצאות.
תכתובת שוטפת בשפות עברית ואנגלית עם מגוון גורמים, בארץ ובחו""ל.
ניהול קשר עם מגוון גורמים באוניברסיטה ומחוצה לה.
ביצוע מטלות נוספות ע""פ הנחיות מנהלת הספרייה וככל שיידרש.","תואר אקדמי- רצוי. תעודת בגרות מלאה- חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי עצמאי.
ניסיון בתחומי כוח אדם ו/או תקציב- יתרון.
ניסיון בעבודה עם מערכות ממוחשבות, ושליטה בתוכנות OFFICE, לרבות EXCEL.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב- ERP - יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם ריבוי משימות ועומס.
יוזמה, סדר ודיוק, כושר תכנון ויכולת ארגון, תיאום ומעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות על פי הצורך."
"רכז/ת התוכנית לפיתוח בר קיימה ביה""ס לחברה ומדיניות (JB-1293)",אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/position/jb-1293/2026,בית הספר ללימודי חברה ומדיניות,onsite,administrative,חיצוני,"ריכוז הפעילות האדמיניסטרטיבית של התוכנית לפיתוח בר קיימה (הנלמדת בשפה האנגלית), כולל:
אחריות לגיוס תלמידים לתוכנית מהארץ ומחו""ל.
מתן מענה למתעניינים בתוכנית וטיפול במועמדים משלב ההרשמה ועד לקליטתם בתוכנית.
טיפול שוטף בתלמידי התוכנית במהלך לימודיהם ועד לסיום התואר.
טיפול בנושאי הוראה והסגל האקדמי בתוכנית, לרבות תכנון תכנית הלימודים, טיפול במלגות, ארגון כנסים וסיורים וכיוב'.
אחריות לעדכון אתר האינטרנט של התוכנית.
קשר עם מגוון גורמים באוניברסיטה ובחו""ל, לרבות קיום תכתובת שוטפת עמם.
ביצוע מטלות נוספות לפי הנחיות הממונה.","תואר אקדמי-רצוי, תעודת בגרות מלאה-חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי עצמאי.
ניסיון בתחום מינהל תלמידים ובעבודה עם מערכות מינהל תלמידים – יתרון.
ידיעת השפה העברית על בוריה ושליטה בשפה האנגלית ברמה גבוהה, לרבות יכולת ניסוח הבעה ותכתובת בשפות אלו.
ניסיון בעבודה עם עולים חדשים ומול גורמים בינלאומיים - יתרון.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP -יתרון.
יכולת עבודה עצמאית והשתלבות בעבודת צוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים, יכולת מתן מענה לצרכים של אוכלוסיות מגוונות, סגל וסטודנטים מהארץ ומחו""ל.
הערות :  נדרשת נכונות לביצוע שעות נוספות בהתאם לצורך.
כפיפות : מנהלת המערך המינהלי של ביה""ס."
חשב/ת שכר- יחידת השכר (JB-1295),אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/JB-1295/position/2026,אגף משאבי אנוש,onsite,administrative,חיצוני,"טיפול בחישובי שכר על כל מרכיביו.
טיפול בתשלומים שוטפים.
קבלת קהל ומתן מידע בנושאים שבטיפול לסגל עובדי האוניברסיטה.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי- רצוי. תעודת בגרות מלאה- חובה.
בוגר/ת קורס חשבי שכר.
ניסיון בעבודה בתחומי השכר ו/או חישובי פנסיה והפיצויים.
היכרות עם מערכות חילן, לרבות מערכת ""אופק"" - יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
ניסיון בעבודה עם מערכות ממוחשבות, שליטה בתוכנות OFFICE, לרבות EXCEL.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת התמודדות עם עומס וריבוי משימות
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
מכוונות למתן שירות ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות עפ""י הצורך."
ספרן/ית - מדור יעץ ושירותי קוראים- ספריית משפטים (JB-1303),אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/JB-1303/2026/position,ספריית הפקולטה למשפטים,onsite,administrative,חיצוני,"מתן שירותי השאלה, יעץ והדרכה לסטודנטים, לסגל אקדמי ולקהל הרחב.
מתן יעץ ומענה לפונים לספרייה במגוון ערוצי המדיה הדיגיטלית.
העברת הדרכות פרונטליות ומקוונות (בעברית ובאנגלית), יחידניות וקבוצתיות, בשימוש במשאבי המידע של הספרייה, כלי AI, תוכנות ביבליוגרפיות וכלים מתקדמים נוספים.
סיוע בפיתוח שירותי יעץ והדרכה חדשים.
התעדכנות שוטפת במאגרי מידע ובטכנולוגיות מידע.
מתן שירותי השאלה בין ספרייתית.
השתתפות בפרויקטים, לרבות פיתוח אוספי הספרייה והעלאת תוכן עניינים של ספרים מודפסים לקטלוג.
ביצוע מטלות ספרניות נוספות על פי הצורך.","תואר אקדמי. רצוי בתחום המשפטים.
הכשרה פורמלית בספרנות/מידענות (תואר אקדמי או תעודה בספרנות/מידענות ממוסד לימודים מוכר לספרנות) - תישקל מועמדותם של מועמדים לקראת לימודים אקדמיים/תעודה במידענות/ספרנות.
ניסיון בעבודה בתחום הספרנות. ניסיון בתחומים של השאלה, השב""ס, יעץ והדרכה – יתרון.
ניסיון בעבודה עם מערכות ALMA / PRIMO /RAPID  – יתרון.
ניסיון בעבודה עם מאגרי מידע. היכרות וידע במאגרי מידע בתחום המשפטי – יתרון.
היכרות וניסיון בעבודה עם כליAI  – יתרון.
שליטה ביישומיOFFICE , לרבות שליטה בEXCEL- ואוריינות מחשב ברמה גבוהה.
שליטה בשפות עברית ואנגלית ברמה גבוהה.
יכולת עמידה מול קהל וכישורי הדרכה והנחיית קוראים (בעברית ובאנגלית).
יכולת לימוד של מערכות חדשות, פתיחות לחידושים והתעדכנות מקצועית עצמאית.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם ריבוי משימות ועומס.
כושר ארגון, תיאום, יוזמה ואחריות.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה במשמרות, בימי ו' ובשעות נוספות בהתאם לצורך."
עובד/ת תחזוקה (JB-1306),אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/JB-1306/position/2026,"הספרייה למדעי החברה, לניהול ולחינוך ע""ש ברנדר-מוס",onsite,administrative,חיצוני,"ביצוע עבודות תחזוקה ותפעול שוטף בבניין הספרייה , כולל :
איתור תקלות ותיקונן.
הזמנת בעלי מקצוע ופיקוח על קבלנים.
טיפול במפגעים ובבעיות בתחום הבטיחות.
סיוע בפיקוח על ניקיון הבניין ועל עבודתם של עובדי הניקיון.
סיוע בארגון אירועים, טקסים ופעילויות מגוונות בספרייה.
מתן שירות לסגל ולסטודנטים במכלול הנושאים שבטיפול.
ארגון אולמות הספרייה חדרי הלימוד בספרייה והציוד המותקן בהם, לרבות טיפול בתחזוקתו.
פינוי, שינוע וסחיבה של משאות כבדים.
דיווח על תקלות באמצעות המערכת הממוחשבת.
השתתפות בפרויקטים שונים של הספרייה ובצוותי העבודה הפועלים בספרייה.
ביצוע מטלות נוספות בהתאם לצורך וע""פ הנחיית הממונים.","השכלה תיכונית/מקצועית מלאה- חובה.
ידע טכני וניסיון בעבודה בתחום האחזקה.
יכולת איתור תקלות וביצוע תיקונים קלים.
כושר גופני טוב.
רישיון נהיגה.
ידע בסיסי בעבודה עם מערכות ממוחשבות.
ידע ויכולת תפעול של מכשירים ומערכות מולטימדיה.
ידיעה טובה של השפה העברית ויכולת תקשורת בשפה האנגלית.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת עבודה בעומס ובלחץ.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: התפקיד כרוך בעבודה במשמרות.
ביצוע תורנויות בימי שישי, ערבי חג וחול המועד וביצוע שעות נוספות בהתאם לצורך."
רכז/ת תלמידים/ות- בית הספר לקולנוע וטלוויזיה/הפקולטה לאמנויות (JB-1308),אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/JB-1308/2026/position,"בית הספר לקולנוע ולטלוויזיה ע""ש סטיב טיש",onsite,administrative,חיצוני,"טיפול בענייני תלמידים לתואר ראשון ושני כולל:
מתן מענה שוטף לפניות מועמדים, תלמידים וסגל ביה""ס, קבלת קהל ומתן ייעוץ והכוונה.
סיוע בהכנת הידיעון, ארגון החומר הלימודי, רישום לקורסים, דיווח ציונים והזנת נתונים .
קשר עם אגף רישום ומינהל תלמידים וריכוז ועדות הקבלה.
בדיקה ומעקב אחר מילוי חובות אקדמיים וטיפול בסגירת התואר.
סיוע בקביעת מערכת השעות ותיאום לוח הבחינות מול מזכירות הפקולטה.
טיפול במקרים חריגים, ריכוז ועדות הוראה ומעקב אחר החלטותיהן.
סיוע בארגון כנסים, אירועים וטקסים.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי- רצוי. תעודת בגרות מלאה- חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
ניסיון בתחום מינהל תלמידים – יתרון.
ידיעת השפה העברית על בוריה ושליטה באנגלית ברמה טובה מאוד, לרבות יכולת הבעה ותכתובת בשפות אלה.
ניסיון בעבודה עם מערכות ממוחשבות, כולל שליטה מלאה ביישומי OFFICE.
ידע בתוכנות גלבוע וממת”א – יתרון.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
"רכז/ת תלמידים לתארים מתקדמים החוג לסוציולוגיה ואנתרופולוגיה ביה""ס ללימודי חברה ומדיניות (JB-1318)",אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/position/jb-1318/2026,הפקולטה למדעי החברה,onsite,administrative,חיצוני,"טיפול בענייני תלמידים לתארים מתקדמים בחוג לסוציולוגיה ואנתרופולוגיה, כולל:
מתן מענה שוטף לפניות מועמדים, הכנת תיקי מועמדים לדיון בוועדות הקבלה, זימון לריאיונות וטיפול בקבלתם.
טיפול בתלמידים ובסגל החוג, קבלת קהל, מתן ייעוץ והכוונה.
רישום לקורסים, דיווח ציונים והזנת נתונים. בדיקה ומעקב אחר מילוי חובות אקדמיים, דרישות קדם וסגירת התואר.
סיוע בבניית תכניות הלימודים ומערכת השעות, בהכנת הידיעון, תיאום לוח הבחינות, ארגון החומר הלימודי לרבות סילבוסים.
טיפול במקרים חריגים, ריכוז בקשות לוועדת הוראה, מעקב ויישום אחר החלטות הוועדה.
סיוע בארגון כנסים, ימי עיון וסמינרים מחלקתיים.
קיום קשר שוטף עם מגוון גורמים בפקולטה ובאוניברסיטה.
ביצוע מטלות נוספות בהתאם להנחיות האחראית המנהלית של החוג.","תואר אקדמי-רצוי. תעודת בגרות מלאה-חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי עצמאי.
ניסיון בתחום מינהל תלמידים ובעבודה עם מערכות מינהל תלמידים – יתרון.
ידיעת השפה העברית על בוריה ושליטה בשפה האנגלית ברמה טובה, לרבות יכולת ניסוח, הבעה ותכתובת בשפות אלה.
ניסיון בעבודה עם מערכות ממוחשבות, ושליטה בתוכנות OFFICE, לרבות EXCEL.
ידע בתוכנות גלבוע וממת""א-יתרון.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
עובד/ת תחזוקה (JB-1278),אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/position/jb-1278/2026,הפקולטה להנדסה,onsite,administrative,חיצוני,"ביצוע עבודות תחזוקה ותפעול שוטף בבנייני הפקולטה, כולל:
איתור תקלות ותיקונן.
טיפול במפגעים ובעיות בתחום הבטיחות.
ארגון כיתות הלימוד והציוד הנדרש.
סיוע בפיקוח על ניקיון הבניינים.
חלוקת ציוד, כולל פינוי, סחיבה ושינוע של ציוד כבד משקל.
ביצוע שליחויות בקמפוס.
סיוע בארגון טקסים ואירועים בפקולטה.
מתן שירות לסגל האקדמי והמנהלי ולציבור הסטודנטים.
דיווח על תקלות באמצעות המערכת הממוחשבת.
ביצוע עבודות תחזוקה בבניין
ביצוע מטלות נוספות בהתאם להנחיית הממונים וככל שיידרש.","השכלה תיכונית/מקצועית מלאה, לפחות.
ידע טכני וניסיון בעבודה בתחום האחזקה.
יכולת איתור תקלות וביצוע תיקונים קלים.
כושר גופני טוב.
רישיון נהיגה.
ידע בסיסי בעבודה עם מערכות ממוחשבות.
ידע ויכולת תפעול מכשירים ומערכות מולטימדיה.
ידיעה טובה של השפה העברית ויכולת תקשורת בסיסית בשפה האנגלית.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת עבודה בעומס משימות ובלחץ.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה:  התפקיד כרוך בעבודה במשמרות.
ביצוע תורנויות בימי שישי, ערבי חג וחול המועד, בהתאם לצורך."
"מ""מ רכז/ת תלמידים",אוניברסיטת תל אביב,תל אביב,2026-05-16,2026-05-17,https://www.tau.ac.il/JB-1322/position/2026,הפקולטה למדעי הרוח,onsite,administrative,חיצוני,"טיפול בענייני תלמידים כולל:
מתן מענה למתעניינים וטיפול במועמדים משלב ההרשמה ועד לקליטתם בחוג.
מעקב אחר מצב הלימודים של תלמידי התואר: מילוי חובות אקדמיים, בדיקת דרישות קדם, יישום החלטות ועדת ההוראה ובדיקת זכאות לתואר.
מתן מענה שוטף לפניות תלמידים ולסגל האקדמי, לרבות קבלת קבל ומתן ייעוץ והכוונה, ארגון חומר לימודי, לרבות סילבוסים, רישום לקורסים ודיווח ציונים.
טיפול שוטף בחילופי סטודנטים ומתן פטורים מול הגורמים השונים.
הזנת נתונים למערכת הממוחשבת.
סיוע בארגון סיורים, אירועים, כנסים.
קשר שוטף עם מגוון גורמים בפקולטה ובאוניברסיטה.
ביצוע מטלות נוספות ככל שיידרש.","תעודת בגרות מלאה- חובה. רצוי תואר אקדמי.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
ניסיון בתחום מינהל תלמידים ובעבודה עם מערכות מינהל תלמידים - יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP - יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים."
