title,company,location,date,deadline,url,department,workplace_type,staff_type,internal_external,description,requirements
רכז/ת תלמידים (JB-1325),אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-13,https://www.tau.ac.il/JB-1325/position/2026,הפקולטה למדעים מדויקים,onsite,administrative,חיצוני,"טיפול בענייני תלמידים לתואר ראשון ולתואר שני, כולל:
מתן מענה שוטף לפניות תלמידים וסגל הוראה, קבלת קהל, ייעוץ והכוונה למועמדים ולתלמידים.
טיפול בקבלת מועמדים לתואר ראשון ולתואר שני.
רישום לקורסים ודיווח ציונים.
מעקב אחר מילוי חובות אקדמיים ויישום החלטות ועדת ההוראה.
טיפול בסגירת תיק תלמיד והפקת אישורים.
סיוע בארגון אירועים.
סיוע במערך הבחינות.
קיום קשר עם מגוון גורמים, בקמפוס ומחוצה לו.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי- רצוי. תעודת בגרות מלאה- חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
ניסיון בתחום מינהל תלמידים ובעבודה עם מערכת מינהל תלמידים - יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה מאוד, לרבות יכולת הבעה ותכתובת בשפות אלו.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות EXCEL.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה, יחסי אנוש מעולים ויכולת מתן מענה לצרכים של אוכלוסיות מגוונות.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
רכז/ת בכיר/ה לתלמידי מחקר (JB-1333),אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-13,https://www.tau.ac.il/position/jb-1333/2026,"ביה""ס סגול למדעי המוח",onsite,administrative,פנימי,"ריכוז הטיפול בתלמידי תואר שלישי ופוסט דוקטורט:
מתן מענה לפניות מועמדים לתואר שלישי בענייני קבלה, הכנת תיקי מועמדים לדיון בוועדות הקבלה וזימון לראיונות.
ייעוץ וטיפול שוטף בתלמידי תואר שלישי, לרבות מעקב אחר התקדמות אקדמית, קבלת קהל, רישום לקורסים, דיווח ציונים, וסגירת תארים.
הזנת נתונים במערכת מנהל תלמידים, הפקת דוחות וניתוחם.
ריכוז החלטות ועדות התארים השונות ומעקב אחר ביצוען, ריכוז הטיפול בתהליך אישור הצעת המחקר, טיפול בשיפוט עבודות גמר והפקת אישורי זכאות ותעודות.
פנייה לשופטים ובדיקת כשירותם לשיפוט, לרבות טיפול בתשלומים לשופטים.
ריכוז הוועדה היחידתית לתלמידי מחקר, לרבות עבודה שוטפת מול יו""ר הוועדה, תיאום ישיבות, רישום פרוטוקולים, ריכוז החומר והעברתו לחברי הוועדה, מעקב ויישום החלטות.
ריכוז החומרים לוועדה האוניברסיטאית ועבודה שוטפת מול מדור תלמידי מחקר במזכירות האקדמית.
אחריות על נושא הרישום לקורסי התואר השלישי ופרסומם בידיעון.
איתור ומיון דוקטורנטים למלגות ולפרסים, והזנת נתוני מלגות הצטיינות לתלמידי מחקר.
סיוע בתהליך המנהלי לקראת נסיעה של תלמידים לכנסים וסדנאות בחו""ל.
ביצוע מטלות נוספות בהתאם לצורך.","תעודת בגרות מלאה לפחות, רצוי תואר אקדמי.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי עצמאי.
ניסיון בתחום מינהל תלמידים ובעבודה עם מערכות מינהל תלמידים – יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה, לרבות יכולת תכתובת
בשפות אלו.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות EXCEL.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
שליטה במדיה דיגיטלית - יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם ריבוי משימות ועומס.
יוזמה, סדר ודיוק, כושר תכנון ויכולת ארגון, תיאום ומעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
אחראי/ת ניהול ידע ומערכות בטיחות (JB-1269),אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-13,https://www.tau.ac.il/position/JB-1269/2025,יחידת הבטיחות,onsite,administrative,חיצוני,"טיפול ובקרה בכל נושאי הדרכות עובדים ולומדות ביחידת הבטיחות.
אחריות לעדכון שוטף של לומדות הבטיחות, הדרכת משתמשים ומעקב אחר ביצוע.
מעקב אחר מילוי הצהרות בטיחות של מנהלי המעבדות, אחריות לעדכון הנתונים בהתאם לתקנות.
טיפול בתקלות בנושא תוכנות ולומדות בטיחות ועדכון בהתאם לתקנות.
סיוע לאחראי/ת הרעלים בכל הנושאים הקשורים להיתר הרעלים של האונ'.
סיוע לממונה בטיחות בתחום הכימי בביצוע ביקורות במעבדות ומעקב אחר פינוי הפסולת הכימית.
אחריות לעדכון תכנים ותחזוקה שוטפת של אתר האינטרנט של היחידה.
טיפול ומעקב אחר ביצוע בדיקות רפואיות של העובדים.
קשר שוטף עם מגוון גורמים באוניברסיטה ומחוצה לה.
ביצוע מטלות נוספות ככל שיידרש.","תואר ראשון בתחומים רלוונטיים. תואר שני - יתרון.
ידע בהקמת אתרי אינטרנט ובניהולם - יתרון.
ניסיון בנהלי בטיחות בעבודה במעבדות - יתרון.
הכשרה ו/או ניסיון כאחראי/ת רעלים - יתרון.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות EXCEL ו-PowerPoint
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP - יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת למידה עצמאית והתעדכנות מקצועית ויכולת עבודה עם מגוון רחב של צרכים טכנולוגיים.
יכולת עבודה בסביבת מרובת ממשקים והתמודדות עם מצבים מורכבים.
יכולת התמודדות עם עומס משימות ועמידה בלוחות זמנים.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה מאד.
יוזמה ויכולת להנעת תהליכים.
כושר תיאום, תכנון וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים ויכולת מתן מענה לצרכים של אוכלוסיות מגוונות.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
"מ""מ רכז/ת שכר לימוד - היחידה לשכר לימוד/אגף רישום ומינהל תלמידים (JB-1298)",אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-12,https://www.tau.ac.il/JB-1298/2026/position,אגף רישום ומנהל תלמידים,onsite,administrative,חיצוני,"טיפול בכל נושאי שכר הלימוד של תלמידי האוניברסיטה, כולל:
מתן מענה שוטף לפניות תלמידים בנושאים הקשורים לחישוב שכר לימוד, קבלת קהל ומתן מענה טלפוני/דוא""ל/ווטסאפ.
קיום קשר עם גורמים שונים באוניברסיטה (מזכירויות חוגים, אגף הכספים, דקאנט הסטודנטים, משאבי אנוש ועוד).
טיפול במפסיקי לימודים.
מעקב ובדיקה אחר מקורות המימון השונים (מלגות וכו').
קליטה ועדכון של תשלומים וגביית חובות.
ביצוע התאמות בנקים.
ריכוז פניות לוועדת חריגים.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי בכלכלה/חשבונאות/מנהל עסקים או בתחום דומה- רצוי. תעודת בגרות מלאה- חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
רקע בהנהלת חשבונות - יתרון.
הכרת הנהלים והתקנונים האוניברסיטאיים בתחום מינהל תלמידים- יתרון.
ידיעת השפה העברית על בוריה ושליטה באנגלית ברמה טובה.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות EXCEL.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים
הערה: נדרשת נכונות לביצוע שעות נוספות בהתאם לצורך."
עובד/ת תיקייה (JB-1334),אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-12,https://www.tau.ac.il/JB-1334/position/2026,אגף משאבי אנוש,onsite,administrative,חיצוני,"עבודה בתיקיית אגף משאבי אנוש, כולל:
ריכוז ומיון מסמכים והפצתם לגורמים הרלוונטים.
סריקה ממוחשבת של מסמכים ותיקי עובדים.
חלוקת תיקים לסגל  עובדי האגף, עפ""י דרישה.
הזמנת תיקים מארכיון וחלוקה למשרדים.
ביצוע מטלות נוספות כפי שיוטלו על ידי מנהל תיקיית כח אדם וככל שיידרש.","תעודת בגרות מלאה לפחות, רצוי תואר אקדמי.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
ניסיון בעבודה בארכיון- יתרון.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
ניסיון ויכולת לעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE.
היכרות עם תוכנות לסריקת מסמכים- יתרון.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
דייקנות, יכולת ארגון ועמדת עבודה מסודרת.
נכונות ויכולת לעבודה פיזית קלה.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
"מ""מ רכז/ת חוגים והשתלמויות",אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-12,https://www.tau.ac.il/JB-1330/position/2025,"ביה""ס למדעי המתמטיקה/ הפקולטה למדעים מדויקים",onsite,administrative,חיצוני,"ריכוז הטיפול בנושאי ההוראה של החוג לסטטיסטיקה וחקר ביצועים, לרבות שיבוץ סגל בכיר וזוטר לקורסים
ואחריות על מערכת השעות.
הזנת מינויים במערכת ה ERP.
מתן מענה שוטף לפניות סגל ההוראה, לרבות השתתפות בישיבות, כתיבת פרוטוקולים ומעקב אחר ביצוע החלטות.
אחריות לעדכון אתר ביה""ס, לפרסום ברשתות חברתיות ועוד.
ארגון היום הפתוח.
טיפול בהחזרי תשלום של סגל אקדמי.
שיבוץ חדרי הסמינר בביה""ס.
טיפול בבקשות פטור מקורסי מתמטיקה וסטטיסטיקה.
קשר עם בוגרי בית הספר, ארגון ימי זרקור וקשר עם התעשייה.
טיפול בימי עיון ובהשתלמויות.
סיוע בטיפול בכנסים ובאורחים.
סיוע  אדמיניסטרטיבי למעבדת הסטטיסטיקה.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי- יתרון, תעודת בגרות מלאה - חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי עצמאי.
ניסיון בעבודה עם מערכות ממוחשבות. שליטה מלאה בתוכנות OFFICE, לרבות EXCEL .
ידע במערכת ERP ובמערכת מנהל תלמידים (ממת""א) יתרון.
ידיעת השפה העברית על בוריה ושליטה באנגלית ברמה טובה מאד.
יכולת עבודה עצמאית והשתלבות בעבודת צוות.
יוזמה, כושר תיאום ויכולת ארגון ומעקב.
יכולת התמודדות עם עומס משימות ועמידה בלוחות זמנים.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה:  נדרשת נכונות לעבודה בשעות נוספות עפ""י הצורך."
מחסנאי/ת לציוד הסרטה- בית הספר לקולנוע וטלוויזיה- הפקולטה לאמנויות (JB-1329),אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-12,https://www.tau.ac.il/JB-1329/2026/position,"בית הספר לקולנוע ולטלוויזיה ע""ש סטיב טיש",onsite,administrative,חיצוני,"אחריות מלאה על מחסן הציוד של בית הספר לקולנוע וטלוויזיה, כולל:
ניהול, תחזוקה, ארגון וסידור של מלאי הציוד: מצלמות, סאונד, תאורה, אביזרים, ציוד הפקה ועוד.
השאלת ציוד להפקות סטודנטים ולצורכי הוראה וקליטת ציוד חוזר, כולל רישום, תיעוד ובקרה שוטפת.
ביצוע בדיקות תקופתיות של תקינות הציוד, איתור תקלות ודיווח על צורך בתיקון או החלפה.
אחריות על הזמנות רכש, הזמנות ציוד ומעקב אחר אספקה.
עבודה שוטפת מול ספקים, טכנאים וצוותי הפקה.
שמירה על נהלי בטיחות, כולל בטיחות חשמל ושימוש תקין בציוד מקצועי, והנחלת חשיבותם בהפקות.
אחריות על אינוונטר בית הספר ועבודה מול גורמי האוניברסיטה.
סיוע לסטודנטים בשימוש בציוד, כולל הנחייה מקצועית בסיסית.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי – רצוי. תעודת בגרות מלאה – חובה.
ניסיון בעבודה במחסן ציוד – חובה.
ניסיון בעבודה בתחום הצילום/הסאונד/ההפקה – יתרון.
ידע טכני בציוד צילום, סאונד ותאורה – יתרון.
יכולת עבודה עם מערכות מלאי.
יכולת פיזית לעבודה הכוללת הרמת ציוד.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך."
מנהל/ת חשבונות מדור בקרה והתאמות-יחידת החשבות (JB-1328),אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-11,https://www.tau.ac.il/position/jb-1328/2026,אגף הכספים כלכלה ותקציבים,onsite,administrative,חיצוני,"ביצוע התאמות בנקים והתאמות כרטיסי אשראי כולל רישום פקודות יומן ידניות לסוגיהן.
ביצוע התאמות של הכנסות מתשלומים שונים.
טיפול שוטף ובירורים מול הבנקים, חברות האשראי ויחידות האוניברסיטה.
קיום ממשקים שוטפים עם גורמים באגף ובקמפוס.
ביצוע מטלות נוספות על פי הנחיית מנהלת המדור וככל שיידרש.","תואר אקדמי-רצוי. תעודת בגרות מלאה-חובה.
סוג 2 לפחות בהנהלת חשבונות או תואר אקדמי בתחומי חשבונאות/כלכלה או בתחום דומה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי.
ניסיון של מספר שנים בהנהלת חשבונות ממוחשבת. ידע וניסיון בתחום ההתאמות - יתרון.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות EXCEL.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך"
מנהל/ת פרויקטים בתחום הבקרה (JB-1240),אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-10,https://www.tau.ac.il/position/JB-12404/2025,אגף הנדסה ותחזוקה,onsite,administrative,חיצוני,"ניהול פרויקטים טכנולוגיים באגף הנדסה, כולל:
ניהול פרויקטים בתחום  הבקרה, בקרת המבנים, בקרת מיזוג אויר, בקרת חשמל, מערכות התרעות לכל התחומים הללו וכן תחומים נוספים כפי שיתעדכנו מעת לעת.
בדיקת תוכניות ותפ""מ פיקוח על עבודת קבלנים חיצוניים, התווית פתרונות ומעקב אחר יישומם.
אחריות לתפעול, תחזוקה שוטפת ותקינותן של מערכות בתחומים הנ""ל.
אחריות על הכנת מכרזים לאפיון, תכנון, רכש והתקנה של כל הקשור בפרויקטים.
ביצוע מטלות נוספות בהתאם לצורך ועפ""י הנחיות הממונים.","הנדסאי/ת באחד מהתחומים הבאים: מכשור ובקרה/חשמל/אלקטרוניקה/מכטרוניקה/מכונות.
רישיון חשמלאי מוסמך - יתרון
ניסיון של מספר שנים בהובלת פרויקטים בתחום מכשור בקרה.
ידע וניסיון במערכות בקרה למערכות מיזוג אויר, חשמל ובקרת מבנה.
ידיעת השפה העברית על בוריה וידיעת השפה האנגלית ברמה טובה מאד.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות .EXCEL .
יכולת בנייה והובלה של תהליכי עבודה.
יכולת למידה עצמאית והתעדכנות מקצועית ויכולת עבודה עם מגוון רחב של צרכים טכנולוגיים.
יכולת עבודה בסביבת מרובת ממשקים והתמודדות עם מצבים מורכבים.
יכולת התמודדות עם עומס משימות ועמידה בלוחות זמנים.
יוזמה, עצמאות, ראייה מערכתית ויכולת לריכוז תחום אחריות.
כושר תיאום, תכנון וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: התפקיד כרוך בעבודה בשעות נוספות ובימי ו', בהתאם לצורך."
ספרן/ית שירותים טכניים-רכש ספרים - ספריית משפטים (JB-1332),אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-10,https://www.tau.ac.il/JB-1332/2026/position,ספריית הפקולטה למשפטים,onsite,administrative,פנימי,"ריכוז הטיפול ברכש ספרים וחומרי ספרייה נוספים.
עבודה מול ספקים בארץ ובחו""ל.
איתור הספרים והחומרים והשוואת עלויות רכישה.
טיפול שוטף בהזמנות רכש הספרים של הספרייה.
טיפול ברכש הספרים מתקציבי מחקר של החוקרים.
הזנת חשבוניות.
טיפול בהנגשת ספרים אלקטרוניים במערכות הספרייה.
הפקת דוחות מעקב.
עבודה מול סגל אקדמי ומול מדור כספים.
מיון וקטלוג מגוון חומרים בשפות העברית והלועזית.
השתתפות בפרויקטים של הספרייה.
ביצוע מטלות ספרניות נוספות על פי הצורך.","תואר אקדמי. רצוי בתחומי משפט ומדעי החברה.
הכשרה פורמלית בספרנות/מידענות (תואר אקדמי או תעודה בספרנות/מידענות ממוסד לימודים מוכר לספרנות). תישקל מועמדותם של מועמדים לקראת לימודים אקדמיים/תעודה במידענות/ספרנות.
ניסיון בשימוש במאגרי מידע – יתרון.
ניסיון בעבודת רכש בספריות – יתרון.
ניסיון בעבודה מול ספקים בארץ ובחו""ל – יתרון.
היכרות עם מודול רכש ספרים במערכת ERP – יתרון.
ניסיון בעבודה עם מערכת פרימו והיכרות עם מערכת עלמא – יתרון.
ניסיון בעבודה עם מערכות ממוחשבות ויכולת עבודה עם משאבי מידע אלקטרוניים.
שליטה ביישומיOFFICE  לרבות שליטה ב – EXCEL – חובה. שליטה ב- RDA – יתרון.
שליטה בשפות עברית ואנגלית ברמה גבוהה.
יכולת לימוד של מערכות חדשות, פתיחות לחידושים והתעדכנות מקצועית עצמאית.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם ריבוי משימות ועומס.
כושר ארגון, תיאום, יוזמה ואחריות.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: התפקיד מחייב עבודה במשמרות, תורנויות בימי ו' ובשעות נוספות בהתאם לצורך."
רכז/ת תלמידים - הפקולטה לניהול,אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-10,https://www.tau.ac.il/JB-bus/position/2026,הפקולטה לניהול,onsite,administrative,חיצוני,"אחריות כוללת לטיפול במועמדים ותלמידי החוג כולל:
מתן מענה לפניות מועמדים, מענה ללידים, מתן ייעוץ והכוונה למועמדים ומעקב אחר מועמדים לאורך עונת הרישום.
אחריות על תוכניות לימודים, עריכת ידיעון ומערכת שעות, בידינג, רישום לקורסים ודיווח ציונים.
תיאום שיעורים עם מרצים אורחים וטיפול בכל הקשור להוראתם בפקולטה, כולל מפגשי השלמה והעשרה ושיבוצם בחדרים.
טיפול שוטף בנושאי תלמידים ובכלל זה בדיקת עמידה בדרישות קדם, בדיקת סילבוסים, מעקב אחר התקדמות אקדמית של התלמידים.
הזנת נתונים למערכות ממוחשבות, הפקת דוחות והכנת ניתוחי דאטה.
טיפול בבחינות וסגירת תארים.
ארגון אירועים וסיוע והשתתפות בארגון טקסים וימים פתוחים.
טיפול בהזמנות רכש ועבודה במערכת ERP.
מתן מענה שוטף לפניות תלמידים ומרצים, לרבות קבלת קהל ומתן ייעוץ והכוונה.
התנהלות מול גורמים בפקולטה ומחוצה לה.
ביצוע מטלות נוספות ועזרה אדמיניסטרטיבית כפי שיוטלו על ידי הממונים  וככל שיידרש.","תעודת בגרות מלאה לפחות, רצוי תואר אקדמי.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי עצמאי, רצוי בתחום מינהל תלמידים.
רצויה הכרת הנהלים והתקנונים האוניברסיטאיים.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות .OFFICE רצוי ידע במערכת מינהל תלמידים.
ניסיון עבודה במערכת ERP- יתרון.
ידיעת השפה העברית על בוריה, כולל יכולת ניסוח ברמה גבוהה וידיעת השפה האנגלית ברמה טובה.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת מעקב, הקפדה על דיוק והעמקה בפרטים, יוזמה, כושר תכנון, תיאום וארגון.
יכולת התמודדות עם עומס משימות ולחץ.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה : נדרשת נכונות לעבודה בשעות נוספות עפ""י הצורך.
כפיפות : לאחראית מנהלית בחוג לניהול."
רכז/ת תלמידים ובחינות (JB-1248),אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-10,https://www.tau.ac.il/position/JB-1248/2025,"הפקולטה למשפטים ע""ש בוכמן",onsite,administrative,חיצוני,"סיוע לרכז/ת הבחינות בתפעול הבחינות בייחוד בחינות המתנהלות אחר הצהריים.
הפעלת המשגיחים ואחריות על התנהלות הבחינות, כולל תמיכה טכנית בבחינות הממוחשבות.
טיפול בהתאמת תנאי הבחינה לתלמידים.
טיפול בהפקה ובמשלוח אישורים וגליונות ציונים בארץ ובחו""ל.
סיוע בארגון טקסים, ימים פתוחים, ימי עיון, סמינרים ואירועים בפקולטה.
סיוע למזכירות התלמידים בהתאם לצורך.
טיפול בתקציבי מחקר, הזמנות רכש, משלוחים, החזרים כספיים ובנסיעות לחו""ל.
עדכון שוטף וסיוע בתפעול פעילויות הפקולטה.
מתן מענה שוטף לסגל הפקולטה.
ביצוע מטלות נוספות כפי שתוטלנה על ידי סגן ראש מנהל ועל ידי סגן הדקאן.","תואר אקדמי - רצוי. תעודת בגרות מלאה – חובה.
חובה ניסיון בתפקיד אדמיניסטרטיבי.
ניסיון בתחום מינהל תלמידים ובעבודה עם מערכות מינהל תלמידים - יתרון.
ידיעת השפה העברית על בוריה וידיעה מצוינת של השפה האנגלית, כולל יכולת ניסוח בכתב ובע""פ.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות EXCEL.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בעבודה בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום וארגון, סדר, דייקנות ויכולת מעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: העבודה מתבצעת משעות הבוקר המאוחרות ועד לשעות אחה""צ.
בתקופת הבחינות מתקיימת עבודה בימי שישי ובשעות נוספות בהתאם לצורך."
רכז/ת תלמידים וקבלה לתואר שני (JB-1284),אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-10,https://www.tau.ac.il/position/JB-1284/2026,הפקולטה לניהול,onsite,administrative,חיצוני,"אחריות כוללת לטיפול במועמדים ותלמידי התואר השני, כולל:
מתן מענה לפניות מועמדים, תלמידים ולסגל המורים, לרבות קבלת קהל, מענה ללידים ומתן ייעוץ והכוונה למועמדים.
מעקב אחר ההתקדמות האקדמית של התלמידים.
ארגון הבידינג, רישום לקורסים, טיפול במערכת השעות וייעוץ לתלמידים.
בדיקת פטורים, דיווח והזנת ציונים.
הפקת דוחות וניתוחם.
אחריות על לוח הבחינות.
הזנת נתונים במערכת מינהל התלמידים, מעקב אחר מילוי חובות אקדמיים, ריכוז החומר והעברתו לוועדת הוראה ויישום החלטות ועדת הוראה.
טיפול בסגירת תארים וארגון טקסי מסיימים.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי - יתרון. תעודת בגרות מלאה-חובה.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי. רצוי בתחום מינהל תלמידים.
ניסיון בעבודה עם מערכות מינהל תלמידים ו- מערכת ה- CRM - יתרון.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE ובאינטרנט.
ידיעת השפה העברית על בוריה, כולל יכולת ניסוח בכתב ובעל פה וידיעה טובה של השפה האנגלית.
הכרת הנהלים והתקנונים האוניברסיטאיים ושליטה ב-ERP – יתרון.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת התמודדות עם עומס וריבוי משימות.
יוזמה, כושר תיאום ויכולת ארגון ומעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: העבודה לעיתים מתבצעת בשעות הבוקר המאוחרות עד אחה""צ ובימי שישי, עפ""י הצורך.
נדרשת גם נכונות לשעות נוספות בהתאם לצורך."
ראש/ת דסק קנדה ואוסטרליה (JB-1297),אוניברסיטת תל אביב,תל אביב,2026-05-07,2026-05-10,https://www.tau.ac.il/JB-1297/position/2026,אגף קשרי חוץ ופיתוח משאבים,onsite,administrative,חיצוני,"ריכוז קשרי האוניברסיטה עם תורמים וידידים בקנדה ואוסטרליה, כולל:
קשר וליווי תורמים ואורחים.
בקרה ופיקוח על ביצועי האגודות בתחום גיוס התרומות, לרבות מעקב שוטף אחר תרומות, פרויקטים ועוד.
קשר שוטף עם אגודות הידידים של האוניברסיטה במדינות אלה.
תכתובת שוטפת, לרבות ניסוח מכתבים רשמיים בשפה האנגלית (הצעות לתורמים, נאומים ועוד).
תרגום חומרים מעברית לאנגלית.
סיוע בארגון טקסים ואירועים.
קשר עם מגוון גורמי מנהל באוניברסיטה ומחוצה לה.
ביצוע מטלות נוספות ככל שיידרש.","תואר אקדמי.
ניסיון של מספר שנים בתפקיד אדמיניסטרטיבי עצמאי, לרבות ניסיון בהתנהלות שוטפת בשפה האנגלית.
ניסיון בעבודה מול גורמים בינלאומיים, בדגש על ארגונים יהודיים וניסיון בעבודה מול תורמים - יתרון.
שליטה בשפה העברית על בוריה וידיעת השפה האנגלית ברמת שפת אם, לרבות יכולת הבעה וניסוח ברמה גבוהה בשפות אלה.
ניסיון בעבודה עם מערכות ממוחשבות ושליטה בתוכנות OFFICE, לרבות EXCEL. ניסיון בעבודה עם Salesforce - יתרון.
יכולת עבודה עצמאית והשתלבות בצוות.
יכולת התמודדות עם ריבוי משימות ועומס.
יוזמה, סדר ודיוק, כושר תכנון ויכולת ארגון, תיאום ומעקב.
תודעת שירות גבוהה ויחסי אנוש מעולים.
הערה: נדרשת נכונות לעבודה בשעות נוספות בהתאם לצורך (בהתאם לשעון בארצות הרלוונטיות)."
